text,timestamp,fecha_legible,emocion,comment_length,word_count,bert_sentiment
donde se compra,1693149816,2023-08-27 10:23:36,sorpresa,15,3,neutral
precio por fa,1693149935,2023-08-27 10:25:35,entusiasmo,13,3,neutral
eso contiene plomo y hace dano,1693149973,2023-08-27 10:26:13,consulta,30,6,neutral
precio?,1693149978,2023-08-27 10:26:18,testimonio,7,1,neutral
fearless,1693150039,2023-08-27 10:27:19,frustracion,13,1,neutral
hermosos todos,1692497895,2023-08-19 21:18:15,queja,30,2,neutral
que precio bella?,1693150258,2023-08-27 10:30:58,consulta,18,3,neutral
"no dura, el que si dura bastante son los de esika!!",1693150282,2023-08-27 10:31:22,testimonio,51,11,neutral
"no puedo creer los comentarios. es mi labial favorito, no transfiere nada y dura un monton.",1693150335,2023-08-27 10:32:15,testimonio,92,16,neutral
los mate son super mejores,1693150341,2023-08-27 10:32:21,sorpresa,26,5,neutral
"cada vez q entro a tiktok lo veo, q fastidio en verdad xd",1693150457,2023-08-27 10:34:17,sorpresa,57,13,neutral
precio xf,1693150512,2023-08-27 10:35:12,testimonio,9,2,neutral
mirella,1693150541,2023-08-27 10:35:41,consulta,15,1,neutral
el 105 es el bonitoo,1693150542,2023-08-27 10:35:42,confusion,20,5,neutral
"si dura, comes y queda igual, pero lo es a prueba de besos",1692492338,2023-08-19 19:45:38,testimonio,58,13,neutral
mentira nooo dura nada,1693150747,2023-08-27 10:39:07,testimonio,22,4,neutral
aquequi eres,1693150939,2023-08-27 10:42:19,frustracion,12,2,neutral
es libre de plomo?,1693150944,2023-08-27 10:42:24,queja,18,4,neutral
@,1693150988,2023-08-27 10:43:08,queja,7,1,neutral
"me encanto el 10,precio x favor y donde lo puedo adqirir",1693151031,2023-08-27 10:43:51,entusiasmo,56,11,neutral
todo te lo comes o tomas!,1693151050,2023-08-27 10:44:10,entusiasmo,26,6,neutral
no dura el de brillo,1693151106,2023-08-27 10:45:06,testimonio,20,5,neutral
donde venden,1693151310,2023-08-27 10:48:30,consulta,12,2,neutral
donde lo puedo comprar,1693151364,2023-08-27 10:49:24,frustracion,22,4,neutral
cual es el tono de la modelo q se ve con mucho gloss,1693151379,2023-08-27 10:49:39,queja,52,13,neutral
"yo lo vendo, me encuentro en comas",1693151511,2023-08-27 10:51:51,sorpresa,35,7,neutral
me encantan yo quiero,1693151553,2023-08-27 10:52:33,entusiasmo,22,4,neutral
como es posible que todos lo colores te queden bien y yo aun no puedo encontrar uno que me quede,1692484526,2023-08-19 17:35:26,satisfaccion,97,20,neutral
ameee,1693151674,2023-08-27 10:54:34,sorpresa,5,1,neutral
no pasa nada con esos labiales. se va rapido,1693151712,2023-08-27 10:55:12,satisfaccion,44,9,neutral
el numero 100 precio,1693151774,2023-08-27 10:56:14,entusiasmo,20,4,neutral
uso el red hot 25.,1693151832,2023-08-27 10:57:12,decepcion,18,5,neutral
la primera modelo ne queda buen brillante a la otra no brilla,1693151835,2023-08-27 10:57:15,testimonio,61,12,neutral
alguien sabe como vender,1693151994,2023-08-27 10:59:54,consulta,24,4,neutral
no me gusto. me genero mucha expectativa. hasta en los dientes se me queda. y no dura. el superstay es mejor por lejos,1692482144,2023-08-19 16:55:44,testimonio,118,23,neutral
el 105 esta lindo precio,1693152212,2023-08-27 11:03:32,decepcion,24,5,neutral
no qurda vrilloso,1693152217,2023-08-27 11:03:37,queja,17,3,neutral
costo y donde lo compro,1693152244,2023-08-27 11:04:04,consulta,23,5,neutral
quiero,1693152461,2023-08-27 11:07:41,decepcion,6,1,neutral
donde lo puedo comprar el labial 120,1693152482,2023-08-27 11:08:02,satisfaccion,36,7,neutral
holi todos los colores te dan solo no el tono 135,1693152515,2023-08-27 11:08:35,queja,49,11,neutral
presio,1693152792,2023-08-27 11:13:12,satisfaccion,6,1,neutral
"no duran, yo lo compre y no es verdad y eso que lo bati mucho ratito",1692480163,2023-08-19 16:22:43,testimonio,69,16,neutral
"110, 120 y 115",1693152819,2023-08-27 11:13:39,testimonio,14,4,neutral
donde lo adquiero,1693152845,2023-08-27 11:14:05,testimonio,17,3,neutral
k orrible,1693152904,2023-08-27 11:15:04,frustracion,9,2,negative
"10, 115, 110",1693152933,2023-08-27 11:15:33,entusiasmo,12,3,neutral
precio,1693152986,2023-08-27 11:16:26,sorpresa,6,1,neutral
a cuanto estan,1693152994,2023-08-27 11:16:34,consulta,14,3,neutral
y que es lo que hace que el color no se transfiera? espero que no contengan plomo entre sus componentes.,1693153003,2023-08-27 11:16:43,satisfaccion,104,20,neutral
y la 69?,1693153044,2023-08-27 11:17:24,entusiasmo,8,3,neutral
que lindo tu maquillaje,1693153073,2023-08-27 11:17:53,consulta,23,4,neutral
no resecan los labios???,1692478662,2023-08-19 15:57:42,entusiasmo,24,4,neutral
"como todos se le ven tan bien, diomioooo",1693153136,2023-08-27 11:18:56,confusion,40,8,neutral
por que no pruebas los labiales de max factor,1692476777,2023-08-19 15:26:17,queja,45,9,neutral
y cuanto cuestan,1693153215,2023-08-27 11:20:15,confusion,17,3,neutral
no sirven se queda pintado los dientes,1692474005,2023-08-19 14:40:05,consulta,38,7,neutral
a mi me encanta el color rosa. y veo que no hay ese color,1693153273,2023-08-27 11:21:13,entusiasmo,57,14,neutral
no se ve el gloss que tiene la modelo,1693153317,2023-08-27 11:21:57,queja,37,9,neutral
yo quiero todos :( solo tengo uno,1693153500,2023-08-27 11:25:00,queja,33,7,negative
"no quedan asi mentira, y eso que uno los agita bien y no duran tanto.. pura publicidad",1692472639,2023-08-19 14:17:19,testimonio,87,17,neutral
nooo...sabor horrible no lo recomiendo caro y feo todavia...si sale hay mas comodos y duran mas...,1692469571,2023-08-19 13:26:11,testimonio,99,16,negative
ja mam asi blbou hubu na me to vypada blbe 100 i 105,1692466265,2023-08-19 12:31:05,confusion,52,13,neutral
slap,1693153743,2023-08-27 11:29:03,entusiasmo,4,1,neutral
"no dura, se transfiere teniendolo todo el dia, humecta si, pero no es verdad que no transfiere...",1692461329,2023-08-19 11:08:49,testimonio,97,17,neutral
esta libre de plomo?,1693153783,2023-08-27 11:29:43,sorpresa,21,4,neutral
me encantan,1693153842,2023-08-27 11:30:42,entusiasmo,11,2,neutral
"deja un buen acabado pero si transfiere, no mientan",1693153955,2023-08-27 11:32:35,queja,52,9,neutral
eso es feo,1693153961,2023-08-27 11:32:41,consulta,10,3,neutral
mira,1693153979,2023-08-27 11:32:59,confusion,18,1,neutral
el numero 10,1693153981,2023-08-27 11:33:01,queja,12,3,neutral
"uyy,, tener cuidado con labiales duraderos, contienen plomo,,,",1693154011,2023-08-27 11:33:31,testimonio,62,8,neutral
"no duran, prefiero los mate",1692458972,2023-08-19 10:29:32,testimonio,28,5,neutral
estos productos de tik tok son de mala calidad nose dejen enganar,1693154147,2023-08-27 11:35:47,decepcion,65,12,neutral
"no pasa nada, me compre todos y nada todo sale cunado tomo agua, al comer etc, todo sale no dura nada",1693154160,2023-08-27 11:36:00,testimonio,105,21,neutral
"me gusta el 115 llamado pepin, como lo pido",1693154196,2023-08-27 11:36:36,consulta,43,9,neutral
villar,1693154233,2023-08-27 11:37:13,decepcion,13,1,neutral
el 10 tambien me gusta,1693154254,2023-08-27 11:37:34,entusiasmo,22,5,neutral
cll comprame,1693154278,2023-08-27 11:37:58,decepcion,19,2,neutral
"el lippy 10 me encanta y no se sale, pero tiene su tecnica. hay que agitar, aplicarlo y dejar secar unos minutos.",1692455775,2023-08-19 09:36:15,entusiasmo,113,22,neutral
"plomo con diferentes nombres, directo al. estomago",1693154369,2023-08-27 11:39:29,queja,50,7,neutral
precio de los labiales,1693154395,2023-08-27 11:39:55,entusiasmo,22,4,neutral
que invasiva su publicidad!,1693154419,2023-08-27 11:40:19,sorpresa,27,4,neutral
fernandez,1693154557,2023-08-27 11:42:37,sorpresa,22,1,neutral
como lo consigo,1693154575,2023-08-27 11:42:55,consulta,15,3,neutral
donde le compro,1693154631,2023-08-27 11:43:51,testimonio,15,3,neutral
donde lo consigoooo,1693154703,2023-08-27 11:45:03,consulta,19,3,neutral
precio,1693154778,2023-08-27 11:46:18,testimonio,6,1,neutral
yo tengo de los 2 y son buenos,1693155011,2023-08-27 11:50:11,satisfaccion,31,8,neutral
puede ser que en argentina tengan otros nombres los colores? compre uno color coy,1692453680,2023-08-19 09:01:20,sorpresa,81,14,neutral
sabes para manchas en la cara recomiendas cual,1693155370,2023-08-27 11:56:10,decepcion,46,8,neutral
para hidratar el rostro recomienda,1693155383,2023-08-27 11:56:23,confusion,34,5,neutral
cual es mejor los vinil o mates,1693155592,2023-08-27 11:59:52,confusion,31,7,neutral
que marca son yo quiero,1693155729,2023-08-27 12:02:09,confusion,23,5,neutral
"ya denuncie el video, remiti que no me aparezca e igual aparece que haaago",1693155737,2023-08-27 12:02:17,entusiasmo,75,14,neutral
"es pesimo, mancha y se desgrana",1692452660,2023-08-19 08:44:20,sorpresa,31,6,neutral
no es tan cierto,1692450608,2023-08-19 08:10:08,entusiasmo,17,4,neutral
precio...para chincha,1693155980,2023-08-27 12:06:20,consulta,21,2,neutral
precio?,1693155998,2023-08-27 12:06:38,sorpresa,7,1,neutral
cuanto el 100 y el 115??,1693156024,2023-08-27 12:07:04,sorpresa,25,6,neutral
no dura... lo q dice es mentira,1692450285,2023-08-19 08:04:45,testimonio,31,7,neutral
red hot,1692443189,2023-08-19 06:06:29,queja,7,2,positive
a mi si me dura,1693156313,2023-08-27 12:11:53,testimonio,15,5,neutral
precio por favor,1693156333,2023-08-27 12:12:13,entusiasmo,16,3,neutral
@ ya sabes querida,1693156344,2023-08-27 12:12:24,decepcion,18,4,neutral
"no dura nada, no funciona como lo anuncian",1692426728,2023-08-19 01:32:08,consulta,42,8,neutral
que lindo,1693156387,2023-08-27 12:13:07,frustracion,9,2,neutral
yo quiero como los consigo,1693156406,2023-08-27 12:13:26,consulta,26,5,neutral
"lo tengo, recomendado",1693156628,2023-08-27 12:17:08,decepcion,21,3,neutral
precio,1693156649,2023-08-27 12:17:29,queja,6,1,neutral
no sirve pa nada..yo lo use,1692425504,2023-08-19 01:11:44,consulta,27,6,neutral
chumpitaz,1693156737,2023-08-27 12:18:57,frustracion,16,1,neutral
no pasa nada,1693156809,2023-08-27 12:20:09,entusiasmo,12,3,neutral
"a mi me encanta su maquillaje de ojos, espectacular",1693156944,2023-08-27 12:22:24,entusiasmo,51,9,neutral
precio x favor y donde lo ubico,1693156960,2023-08-27 12:22:40,frustracion,31,7,neutral
"disculpa, sus pruebas son con animales o no?",1693157050,2023-08-27 12:24:10,decepcion,44,8,neutral
yo quierooo,1693157318,2023-08-27 12:28:38,sorpresa,11,2,neutral
no pasa nada no se ve como la chica,1693157477,2023-08-27 12:31:17,consulta,35,9,neutral
eso queee,1693157525,2023-08-27 12:32:05,confusion,9,2,neutral
informacion,1693157575,2023-08-27 12:32:55,decepcion,11,1,neutral
precio del 10,1693157578,2023-08-27 12:32:58,satisfaccion,13,3,neutral
q lindos me gustan,1693157601,2023-08-27 12:33:21,entusiasmo,18,4,neutral
no me gusto ninguno,1693157680,2023-08-27 12:34:40,confusion,20,4,neutral
"amooo esos labiales, recomendado!!!",1693157719,2023-08-27 12:35:19,entusiasmo,35,4,positive
precio,1693157820,2023-08-27 12:37:00,queja,6,1,neutral
soy una nina no quiero el maquillaje,1693157880,2023-08-27 12:38:00,entusiasmo,37,7,neutral
no es verdad,1692424851,2023-08-19 01:00:51,entusiasmo,12,3,neutral
con mercurio incluido en los estudios realizados en peru ninguna de las reune requisitos para su uso por presencia de este metal pesado y peligroso,1693157957,2023-08-27 12:39:17,decepcion,148,25,neutral
si transfieren...,1693158034,2023-08-27 12:40:34,consulta,17,2,neutral
no funciona fue una decepcion,1692424290,2023-08-19 00:51:30,decepcion,30,5,neutral
"a mi no me resulto de hecho no es que no dure, sino que el efecto es dificil de tener. y no es todo el tiempo gloss demora en secar... nose",1693158336,2023-08-27 12:45:36,confusion,139,31,neutral
malisimo,1692419728,2023-08-18 23:35:28,decepcion,8,1,neutral
donde lomconsigo,1693158464,2023-08-27 12:47:44,sorpresa,16,2,neutral
"no duran nada, se siente todo pegajoso, y si transfiere nada q ver con lo q ofrecen",1693158474,2023-08-27 12:47:54,testimonio,83,17,neutral
quiero 2 labiales,1693158550,2023-08-27 12:49:10,confusion,17,3,neutral
donde queda su tienda,1693158566,2023-08-27 12:49:26,queja,21,4,neutral
precio?,1693158629,2023-08-27 12:50:29,decepcion,7,1,neutral
"me gustan, tengo dos pero cuando como si se desvanecen o no se comer los amo igual",1693158643,2023-08-27 12:50:43,consulta,85,17,neutral
quiero,1693158652,2023-08-27 12:50:52,queja,6,1,neutral
es muy desagradable la sensacion y no dura nada.,1692419485,2023-08-18 23:31:25,testimonio,48,9,neutral
bellos,1693158854,2023-08-27 12:54:14,consulta,7,1,neutral
ay yo mirando mas sus ojos,1693158870,2023-08-27 12:54:30,queja,26,6,neutral
y cual es el precio??,1693158993,2023-08-27 12:56:33,confusion,21,5,neutral
es puro cuento pesimo no lo compren,1692416273,2023-08-18 22:37:53,queja,35,7,neutral
espinoza quiero,1693159077,2023-08-27 12:57:57,entusiasmo,35,2,neutral
lo puedes hacer sin filtrooooo,1693159109,2023-08-27 12:58:29,sorpresa,30,5,neutral
yo kiero precio,1693159169,2023-08-27 12:59:29,satisfaccion,15,3,neutral
lindo,1693159219,2023-08-27 13:00:19,queja,5,1,neutral
ya aburre esta publicidad,1693159330,2023-08-27 13:02:10,consulta,25,4,neutral
me encanta el vinil es un lindo labial.. pero si es cierto no dura muchooo... me quedo con los mattes ink.,1693159340,2023-08-27 13:02:20,entusiasmo,106,21,neutral
y cual es el precio,1693159474,2023-08-27 13:04:34,consulta,20,5,neutral
red hot como nombre de banda rockera.,1693159477,2023-08-27 13:04:37,consulta,37,7,neutral
el tono 10 me encanto,1693159508,2023-08-27 13:05:08,entusiasmo,21,5,neutral
precio,1693159587,2023-08-27 13:06:27,sorpresa,6,1,neutral
mejor compren kos beauty,1693159643,2023-08-27 13:07:23,sorpresa,24,4,neutral
no tiene ese brillo como el del comercial pura estafa,1693159669,2023-08-27 13:07:49,consulta,53,10,neutral
pense que el labial mas viral de tt era nivea,1693159669,2023-08-27 13:07:49,entusiasmo,45,10,neutral
los revlon mate no manchan tu vaso y si muy elegantes. los prefiero.,1693159725,2023-08-27 13:08:45,entusiasmo,68,13,neutral
malas....no pasa nada,1693160132,2023-08-27 13:15:32,decepcion,21,3,neutral
me aburreeste comercial no m lo pongan,1693160220,2023-08-27 13:17:00,consulta,38,7,neutral
encantador,1693160289,2023-08-27 13:18:09,confusion,10,1,neutral
"son malos, no son larga duracion, se van al primer roce",1692415099,2023-08-18 22:18:19,decepcion,55,11,neutral
sacaron catalogo? de esa marca?,1693160710,2023-08-27 13:25:10,confusion,31,5,neutral
ni uno se parece al de la primera modelo osea falso,1693160779,2023-08-27 13:26:19,testimonio,52,11,neutral
precio y donde lo venden,1693160861,2023-08-27 13:27:41,sorpresa,24,5,neutral
hola,1693160912,2023-08-27 13:28:32,decepcion,5,1,neutral
100,1693161044,2023-08-27 13:30:44,queja,3,1,neutral
lo ideal seria que lo roses mas los labio con la muneca y no solo toque porque no dura nada no mientan por favor,1693161089,2023-08-27 13:31:29,testimonio,112,24,neutral
me encanta donde los compro,1693161090,2023-08-27 13:31:30,entusiasmo,28,5,neutral
muy malooooi,1692413211,2023-08-18 21:46:51,decepcion,12,2,neutral
"mentira,ya use y ni uno sirve",1693161436,2023-08-27 13:37:16,consulta,29,6,neutral
no duran nada,1692409571,2023-08-18 20:46:11,testimonio,13,3,neutral
precio,1693161510,2023-08-27 13:38:30,entusiasmo,6,1,neutral
cuanto esta y donde los compro,1693161564,2023-08-27 13:39:24,consulta,30,6,neutral
samira,1693161621,2023-08-27 13:40:21,queja,13,1,neutral
no sirve.,1692409367,2023-08-18 20:42:47,consulta,9,2,neutral
donde los consigo me encanta,1693161850,2023-08-27 13:44:10,consulta,29,5,neutral
o0 el oje,1693161875,2023-08-27 13:44:35,satisfaccion,9,3,neutral
"todo por hacer publicidad, dinero y no duran los labiales",1693161965,2023-08-27 13:46:05,testimonio,57,10,neutral
"no son tan maravillosos,pense que eran mejor",1692408519,2023-08-18 20:28:39,testimonio,44,7,neutral
que bonito,1693162156,2023-08-27 13:49:16,decepcion,10,2,neutral
m interesa,1693162176,2023-08-27 13:49:36,queja,10,2,neutral
y yo aqui tengo ninguno,1693162179,2023-08-27 13:49:39,queja,24,5,neutral
odio este comercial,1693162339,2023-08-27 13:52:19,frustracion,19,3,neutral
esos labiales no duran absolutamente nada!! todos se salen de inmediato,1693162468,2023-08-27 13:54:28,testimonio,71,11,neutral
me. gusta,1693162587,2023-08-27 13:56:27,decepcion,9,2,neutral
su cara se ve tan cansada,1693162612,2023-08-27 13:56:52,decepcion,26,6,neutral
"si, los hacen con cochinilla y excremento de cerdo.",1693162615,2023-08-27 13:56:55,queja,51,9,neutral
lo malo es que cuando doy comprar no sale el numero del color.,1693162728,2023-08-27 13:58:48,decepcion,62,13,neutral
no dura mucho,1692408098,2023-08-18 20:21:38,testimonio,13,3,neutral
yo: a ver si me compro uno / gente normal: tengo 8 de estos,1693162886,2023-08-27 14:01:26,decepcion,59,14,neutral
precio x favor,1693163204,2023-08-27 14:06:44,queja,14,3,neutral
"es todo un engano, el color se te sale en primer uso",1692406022,2023-08-18 19:47:02,entusiasmo,52,12,neutral
no me gusta muy brilloso me quedo con el mate,1693163380,2023-08-27 14:09:40,entusiasmo,46,10,neutral
ay todos te quedan preciosooosss,1692405615,2023-08-18 19:40:15,consulta,32,5,neutral
precio??,1693163626,2023-08-27 14:13:46,frustracion,8,1,neutral
y si son de larga duracion y no salen...como te los limpiaste para probar los 8 labiales?,1693163716,2023-08-27 14:15:16,consulta,89,17,neutral
yo los vendo 38so originales,1693164210,2023-08-27 14:23:30,queja,28,5,neutral
no dura nada! es mentira,1692403375,2023-08-18 19:02:55,testimonio,24,5,neutral
"no recomiendo, a la semana pierde el color",1693164266,2023-08-27 14:24:26,satisfaccion,42,8,neutral
precio,1693164326,2023-08-27 14:25:26,satisfaccion,6,1,neutral
quiero el lippy,1693164534,2023-08-27 14:28:54,consulta,15,3,neutral
yo tengo uno y se va rapido no funciona y no dura nada,1692402706,2023-08-18 18:51:46,decepcion,54,13,neutral
no dura,1692399548,2023-08-18 17:59:08,testimonio,7,2,neutral
"estas usando los mate, no como el video de referencia creo que no estas usando el mismo producto",1693165096,2023-08-27 14:38:16,consulta,96,18,neutral
no queda como tal....,1693165147,2023-08-27 14:39:07,consulta,21,4,neutral
precio por favor gracias bendiciones,1693165195,2023-08-27 14:39:55,consulta,36,5,neutral
que bonitosss,1693165476,2023-08-27 14:44:36,sorpresa,13,2,neutral
"no mana, no es cierto nada lo que dices, el brillo no dura, asi lo sacudas mas de 5 segundos, no pasa nada.el mate ink ese si es buenos de buenos",1693165706,2023-08-27 14:48:26,testimonio,145,31,neutral
"hace poco compre 2 y no dura mucho, se sale todo... mala inversion en estos labiales",1693165720,2023-08-27 14:48:40,decepcion,85,16,neutral
